 ITER          Simple-error          Ya-error
 34631      0.19955327E-10      0.85991919E-01
 34632      0.19950607E-10      0.85993052E-01
 34633      0.19951785E-10      0.85983694E-01
 34634      0.19949068E-10      0.85980535E-01
 34635      0.19948817E-10      0.85978389E-01
 34636      0.19948045E-10      0.85975111E-01
 34637      0.19945144E-10      0.85969031E-01
 34638      0.19945148E-10      0.85967183E-01
 34639      0.19945639E-10      0.85965097E-01
 34640      0.19946621E-10      0.85960090E-01
 34641      0.19945323E-10      0.85954249E-01
 34642      0.19944631E-10      0.85945189E-01
 34643      0.19942650E-10      0.85950732E-01
 34644      0.19943689E-10      0.85947633E-01
 34645      0.19945262E-10      0.85938752E-01
 34646      0.19941654E-10      0.85937560E-01
 34647      0.19940450E-10      0.85934341E-01
 34648      0.19940556E-10      0.85931361E-01
 34649      0.19940008E-10      0.85927427E-01
 34650      0.19936962E-10      0.85926175E-01
 34651      0.19936504E-10      0.85921109E-01
 34652      0.19935591E-10      0.85921586E-01
 34653      0.19933465E-10      0.85911155E-01
 34654      0.19934061E-10      0.85910678E-01
 34655      0.19930349E-10      0.85903883E-01
 34656      0.19930856E-10      0.85904062E-01
 34657      0.19931098E-10      0.85899055E-01
 34658      0.19926193E-10      0.85898221E-01
 34659      0.19926996E-10      0.85893750E-01
 34660      0.19931208E-10      0.85892141E-01
 34661      0.19927586E-10      0.85887671E-01
 34662      0.19925922E-10      0.85885108E-01
 34663      0.19926987E-10      0.85885823E-01
 34664      0.19926245E-10      0.85876882E-01
 34665      0.19920520E-10      0.85880458E-01
 34666      0.19921294E-10      0.85873306E-01
 34667      0.19920668E-10      0.85870385E-01
 34668      0.19916584E-10      0.85865557E-01
 34669      0.19916265E-10      0.85865021E-01
 34670      0.19910858E-10      0.85857987E-01
 34671      0.19914551E-10      0.85858285E-01
 34672      0.19911781E-10      0.85852623E-01
 34673      0.19907713E-10      0.85852563E-01
 34674      0.19911970E-10      0.85845768E-01
 34675      0.19908648E-10      0.85841060E-01
 34676      0.19908502E-10      0.85840821E-01
 34677      0.19905275E-10      0.85832775E-01
 34678      0.19904972E-10      0.85831702E-01
 34679      0.19906576E-10      0.85828125E-01
 34680      0.19902842E-10      0.85824013E-01
 34681      0.19903010E-10      0.85819960E-01
 34682      0.19905022E-10      0.85810781E-01
 34683      0.19901717E-10      0.85813582E-01
 34684      0.19902928E-10      0.85811734E-01
 34685      0.19897662E-10      0.85804641E-01
 34686      0.19896964E-10      0.85801005E-01
 34687      0.19895162E-10      0.85801363E-01
 34688      0.19892091E-10      0.85795999E-01
 34689      0.19892574E-10      0.85789442E-01
 34690      0.19892164E-10      0.85790694E-01
 34691      0.19892719E-10      0.85785687E-01
 34692      0.19890223E-10      0.85782290E-01
 34693      0.19891599E-10      0.85775018E-01
 34694      0.19888957E-10      0.85775912E-01
 34695      0.19885468E-10      0.85774183E-01
 34696      0.19887220E-10      0.85767388E-01
 34697      0.19887229E-10      0.85765779E-01
 34698      0.19888638E-10      0.85764050E-01
 34699      0.19882113E-10      0.85759997E-01
 34700      0.19883017E-10      0.85755229E-01
 34701      0.19879662E-10      0.85754752E-01
 34702      0.19880901E-10      0.85748374E-01
 34703      0.19875780E-10      0.85747063E-01
 34704      0.19880713E-10      0.85741520E-01
 34705      0.19879036E-10      0.85738838E-01
 34706      0.19876836E-10      0.85733891E-01
 34707      0.19877631E-10      0.85731387E-01
 34708      0.19875547E-10      0.85729659E-01
 34709      0.19872826E-10      0.85725665E-01
 34710      0.19869596E-10      0.85725963E-01
 34711      0.19870864E-10      0.85716963E-01
 34712      0.19866457E-10      0.85714400E-01
 34713      0.19864069E-10      0.85709214E-01
 34714      0.19866541E-10      0.85706294E-01
 34715      0.19867920E-10      0.85701227E-01
 34716      0.19865314E-10      0.85699439E-01
 34717      0.19865403E-10      0.85697412E-01
 34718      0.19862216E-10      0.85698426E-01
 34719      0.19861399E-10      0.85687160E-01
 34720      0.19859538E-10      0.85682809E-01
 34721      0.19861258E-10      0.85689604E-01
 34722      0.19855562E-10      0.85682154E-01
 34723      0.19857293E-10      0.85672855E-01
 34724      0.19856160E-10      0.85671544E-01
 34725      0.19854706E-10      0.85665882E-01
 34726      0.19855154E-10      0.85662544E-01
 34727      0.19856715E-10      0.85660994E-01
 34728      0.19854667E-10      0.85649967E-01
 34729      0.19851917E-10      0.85651159E-01
 34730      0.19851239E-10      0.85654736E-01
 34731      0.19846505E-10      0.85643888E-01
 34732      0.19847519E-10      0.85638821E-01
 34733      0.19843424E-10      0.85639596E-01
 34734      0.19846338E-10      0.85637748E-01
 34735      0.19845981E-10      0.85633636E-01
 34736      0.19843545E-10      0.85626602E-01
 34737      0.19840716E-10      0.85623741E-01
 34738      0.19838763E-10      0.85623443E-01
 34739      0.19841179E-10      0.85619032E-01
 34740      0.19838688E-10      0.85613728E-01
 34741      0.19836561E-10      0.85611343E-01
 34742      0.19839120E-10      0.85605919E-01
 34743      0.19832837E-10      0.85606456E-01
 34744      0.19836870E-10      0.85599303E-01
 34745      0.19834630E-10      0.85597992E-01
 34746      0.19835005E-10      0.85595369E-01
 34747      0.19834599E-10      0.85590541E-01
 34748      0.19828101E-10      0.85588455E-01
 34749      0.19827362E-10      0.85584939E-01
 34750      0.19826514E-10      0.85581839E-01
 34751      0.19824316E-10      0.85578799E-01
 34752      0.19823055E-10      0.85572243E-01
 34753      0.19823773E-10      0.85571468E-01
 34754      0.19820076E-10      0.85568547E-01
 34755      0.19817620E-10      0.85561931E-01
 34756      0.19815736E-10      0.85561752E-01
 34757      0.19817295E-10      0.85559428E-01
 34758      0.19818341E-10      0.85552692E-01
 34759      0.19815941E-10      0.85552216E-01
 34760      0.19818230E-10      0.85548401E-01
 34761      0.19812808E-10      0.85541606E-01
 34762      0.19814423E-10      0.85539758E-01
 34763      0.19812832E-10      0.85534751E-01
 34764      0.19812613E-10      0.85532129E-01
 34765      0.19813817E-10      0.85529864E-01
 34766      0.19811196E-10      0.85524499E-01
 34767      0.19810271E-10      0.85523963E-01
 34768      0.19807843E-10      0.85517585E-01
 34769      0.19806349E-10      0.85514426E-01
 34770      0.19807876E-10      0.85511148E-01
 34771      0.19806979E-10      0.85510015E-01
 34772      0.19803966E-10      0.85504353E-01
 34773      0.19805334E-10      0.85502446E-01
 34774      0.19802276E-10      0.85498512E-01
 34775      0.19802729E-10      0.85498273E-01
 34776      0.19800904E-10      0.85491240E-01
 34777      0.19800375E-10      0.85484922E-01
 34778      0.19796416E-10      0.85488677E-01
 34779      0.19794869E-10      0.85483015E-01
 34780      0.19797618E-10      0.85477650E-01
 34781      0.19796555E-10      0.85477054E-01
 34782      0.19792439E-10      0.85471928E-01
 34783      0.19792362E-10      0.85471988E-01
 34784      0.19791559E-10      0.85463524E-01
 34785      0.19791401E-10      0.85460544E-01
 34786      0.19791327E-10      0.85456371E-01
 34787      0.19789283E-10      0.85457802E-01
 34788      0.19786131E-10      0.85449040E-01
 34789      0.19790230E-10      0.85447431E-01
 34790      0.19785848E-10      0.85441232E-01
 34791      0.19785172E-10      0.85437179E-01
 34792      0.19784447E-10      0.85434735E-01
 34793      0.19782811E-10      0.85433006E-01
 34794      0.19780826E-10      0.85429490E-01
 34795      0.19774359E-10      0.85430324E-01
 34796      0.19776108E-10      0.85425794E-01
 34797      0.19774703E-10      0.85419118E-01
 34798      0.19770610E-10      0.85418820E-01
 34799      0.19769792E-10      0.85412681E-01
 34800      0.19771790E-10      0.85407734E-01
 34801      0.19766879E-10      0.85403085E-01
 34802      0.19770602E-10      0.85400820E-01
 34803      0.19769726E-10      0.85400879E-01
 34804      0.19767490E-10      0.85395932E-01
 34805      0.19766444E-10      0.85392177E-01
 34806      0.19766629E-10      0.85384667E-01
 34807      0.19765115E-10      0.85386038E-01
 34808      0.19762371E-10      0.85379183E-01
 34809      0.19764058E-10      0.85381567E-01
 34810      0.19761536E-10      0.85375726E-01
 34811      0.19761840E-10      0.85374951E-01
 34812      0.19761543E-10      0.85369229E-01
 34813      0.19759560E-10      0.85363984E-01
 34814      0.19757255E-10      0.85361004E-01
 34815      0.19757264E-10      0.85355639E-01
 34816      0.19760129E-10      0.85357010E-01
 34817      0.19758794E-10      0.85348845E-01
 34818      0.19757624E-10      0.85349679E-01
 34819      0.19755466E-10      0.85342407E-01
 34820      0.19755749E-10      0.85340977E-01
 34821      0.19752143E-10      0.85339248E-01
 34822      0.19752418E-10      0.85333407E-01
 34823      0.19752033E-10      0.85330904E-01
 34824      0.19757002E-10      0.85327387E-01
 34825      0.19755206E-10      0.85324526E-01
 34826      0.19748021E-10      0.85320234E-01
 34827      0.19751301E-10      0.85319221E-01
 34828      0.19749213E-10      0.85315406E-01
 34829      0.19747599E-10      0.85310638E-01
 34830      0.19748788E-10      0.85308969E-01
 34831      0.19745679E-10      0.85300863E-01
 34832      0.19744470E-10      0.85298598E-01
 34833      0.19743750E-10      0.85297525E-01
 34834      0.19744628E-10      0.85296273E-01
 34835      0.19739307E-10      0.85294843E-01
 34836      0.19743469E-10      0.85288942E-01
 34837      0.19740076E-10      0.85283518E-01
 34838      0.19741668E-10      0.85282624E-01
 34839      0.19736868E-10      0.85276186E-01
 34840      0.19732663E-10      0.85273027E-01
 34841      0.19737458E-10      0.85273266E-01
 34842      0.19734936E-10      0.85269213E-01
 34843      0.19732809E-10      0.85265875E-01
 34844      0.19731118E-10      0.85260808E-01
 34845      0.19731132E-10      0.85255265E-01
 34846      0.19729964E-10      0.85249603E-01
 34847      0.19727367E-10      0.85247219E-01
 34848      0.19727865E-10      0.85248649E-01
 34849      0.19727083E-10      0.85245728E-01
 34850      0.19729121E-10      0.85239887E-01
 34851      0.19725121E-10      0.85232139E-01
 34852      0.19726464E-10      0.85231662E-01
 34853      0.19726892E-10      0.85224152E-01
 34854      0.19724751E-10      0.85226297E-01
 34855      0.19722611E-10      0.85222125E-01
 34856      0.19719455E-10      0.85215747E-01
 34857      0.19717512E-10      0.85218251E-01
 34858      0.19718463E-10      0.85217595E-01
 34859      0.19719174E-10      0.85209489E-01
 34860      0.19716622E-10      0.85203946E-01
 34861      0.19719278E-10      0.85203707E-01
 34862      0.19717903E-10      0.85198343E-01
 34863      0.19720831E-10      0.85197866E-01
 34864      0.19716595E-10      0.85192561E-01
 34865      0.19717731E-10      0.85188150E-01
 34866      0.19716548E-10      0.85186124E-01
 34867      0.19716220E-10      0.85179210E-01
 34868      0.19714850E-10      0.85178971E-01
 34869      0.19714820E-10      0.85176885E-01
 34870      0.19712332E-10      0.85171282E-01
 34871      0.19709030E-10      0.85171759E-01
 34872      0.19708936E-10      0.85167706E-01
 34873      0.19703466E-10      0.85159421E-01
 34874      0.19708596E-10      0.85161209E-01
 34875      0.19709716E-10      0.85156918E-01
 34876      0.19703973E-10      0.85151315E-01
 34877      0.19702091E-10      0.85149825E-01
 34878      0.19701957E-10      0.85146248E-01
 34879      0.19701837E-10      0.85141957E-01
 34880      0.19701766E-10      0.85138381E-01
 34881      0.19698562E-10      0.85137844E-01
 34882      0.19697305E-10      0.85131884E-01
 34883      0.19696036E-10      0.85127413E-01
 34884      0.19698347E-10      0.85124195E-01
 34885      0.19695400E-10      0.85121334E-01
 34886      0.19693035E-10      0.85119665E-01
 34887      0.19689000E-10      0.85113764E-01
 34888      0.19691783E-10      0.85112453E-01
 34889      0.19690785E-10      0.85107923E-01
 34890      0.19691741E-10      0.85105240E-01
 34891      0.19687741E-10      0.85097075E-01
 34892      0.19688437E-10      0.85098922E-01
 34893      0.19684717E-10      0.85095942E-01
 34894      0.19686584E-10      0.85095227E-01
 34895      0.19685300E-10      0.85087061E-01
 34896      0.19685798E-10      0.85080624E-01
 34897      0.19683257E-10      0.85082531E-01
 34898      0.19686079E-10      0.85079253E-01
 34899      0.19682055E-10      0.85077643E-01
 34900      0.19680878E-10      0.85071683E-01
 34901      0.19678446E-10      0.85066020E-01
 34902      0.19674602E-10      0.85065782E-01
 34903      0.19679716E-10      0.85060418E-01
 34904      0.19675504E-10      0.85054219E-01
 34905      0.19675855E-10      0.85055530E-01
 34906      0.19676243E-10      0.85052788E-01
 34907      0.19676368E-10      0.85051596E-01
 34908      0.19677579E-10      0.85040867E-01
 34909      0.19674146E-10      0.85041106E-01
 34910      0.19671051E-10      0.85040033E-01
 34911      0.19671655E-10      0.85030198E-01
 34912      0.19669004E-10      0.85033417E-01
 34913      0.19669539E-10      0.85025787E-01
 34914      0.19670078E-10      0.85024059E-01
 34915      0.19664466E-10      0.85019886E-01
 34916      0.19665845E-10      0.85019648E-01
 34917      0.19661418E-10      0.85013628E-01
 34918      0.19661359E-10      0.85010350E-01
 34919      0.19654967E-10      0.85007966E-01
 34920      0.19658346E-10      0.85003018E-01
 34921      0.19657772E-10      0.85000873E-01
 34922      0.19655819E-10      0.84994972E-01
 34923      0.19658976E-10      0.84994614E-01
 34924      0.19658495E-10      0.84984541E-01
 34925      0.19656110E-10      0.84983587E-01
 34926      0.19654070E-10      0.84976673E-01
 34927      0.19654511E-10      0.84976971E-01
 34928      0.19649843E-10      0.84973454E-01
 34929      0.19649012E-10      0.84970891E-01
 34930      0.19652266E-10      0.84964931E-01
 34931      0.19645788E-10      0.84963024E-01
 34932      0.19650934E-10      0.84962785E-01
 34933      0.19645790E-10      0.84953606E-01
 34934      0.19645618E-10      0.84951341E-01
 34935      0.19646109E-10      0.84950328E-01
 34936      0.19640050E-10      0.84950030E-01
 34937      0.19642409E-10      0.84941268E-01
 34938      0.19638704E-10      0.84938288E-01
 34939      0.19638815E-10      0.84933817E-01
 34940      0.19635429E-10      0.84930539E-01
 34941      0.19636395E-10      0.84927857E-01
 34942      0.19632695E-10      0.84925592E-01
 34943      0.19629990E-10      0.84920704E-01
 34944      0.19630058E-10      0.84920228E-01
 34945      0.19630979E-10      0.84914565E-01
 34946      0.19627164E-10      0.84915161E-01
 34947      0.19623084E-10      0.84903896E-01
 34948      0.19624300E-10      0.84902227E-01
 34949      0.19625891E-10      0.84906042E-01
 34950      0.19620531E-10      0.84899247E-01
 34951      0.19618066E-10      0.84895074E-01
 34952      0.19619155E-10      0.84889650E-01
 34953      0.19618463E-10      0.84887326E-01
